workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,question_order,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
575,list3,,,,,,0.0-6.0-0.16,neutral,,7588,,4968,control,5000,723,audio/723_CN10.wav,,154966,,38,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.16,,,,,,,,,,,155482,,39,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.17,neutral,,1812,,4291,low,5000,246,audio/246_SN19_low.wav,,159775,,40,audio-slider-response,19,
575,list3,,,,,,0.0-6.0-1.17,,,,,,,,,,,160291,,41,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.18,neutral,,7650,,6389,high,5000,340,audio/340_SN17_high.wav,,166684,,42,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.18,,,,,,,,,,,167197,,43,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.19,neutral,,8540,,6541,control,5000,340,audio/340_CN18.wav,,173743,,44,audio-slider-response,18,
575,list3,,,,,,0.0-6.0-1.19,,,,,,,,,,,174252,,45,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.20,neutral,,7422,,5221,control,5000,340,audio/340_CN7.wav,,179466,,46,audio-slider-response,7,
575,list3,,,,,,0.0-6.0-1.20,,,,,,,,,,,179973,,47,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.21,neutral,,7981,,4920,control,5000,340,audio/340_CN4.wav,,184902,,48,audio-slider-response,4,
575,list3,,,,,,0.0-6.0-1.21,,,,,,,,,,,185413,,49,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.22,neutral,,901,,4480,control,5000,246,audio/246_CN16.wav,,189903,,50,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.22,,,,,,,,,,,190405,,51,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.23,neutral,,8416,,4101,control,5000,723,audio/723_CN14.wav,,194511,,52,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.23,,,,,,,,,,,195013,,53,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.24,neutral,,8478,,4480,mid,5000,723,audio/723_SN1_mid.wav,,199494,,54,audio-slider-response,1,
575,list3,,,,,,0.0-6.0-1.24,,,,,,,,,,,199996,,55,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.25,neutral,,2660,,4360,control,5000,246,audio/246_CN10.wav,,204357,,56,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.25,,,,,,,,,,,204866,,57,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.26,neutral,,9286,,4139,control,5000,723,audio/723_CN20.wav,,209010,,58,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.26,,,,,,,,,,,209524,,59,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.27,neutral,,9389,,6069,low,5000,340,audio/340_SN5_low.wav,,215600,,60,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.27,,,,,,,,,,,216116,,61,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.28,neutral,,8623,,6272,low,5000,723,audio/723_SN18_low.wav,,222390,,62,audio-slider-response,18,
575,list3,,,,,,0.0-6.0-1.28,,,,,,,,,,,222903,,63,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.29,neutral,,9472,,4280,control,5000,723,audio/723_CN7.wav,,227188,,64,audio-slider-response,7,
575,list3,,,,,,0.0-6.0-1.29,,,,,,,,,,,227698,,65,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.30,neutral,,300,,4499,control,5000,246,audio/246_CN3.wav,,232194,,66,audio-slider-response,3,
575,list3,,,,,,0.0-6.0-1.30,,,,,,,,,,,232708,,67,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.31,neutral,,7981,,4309,mid,5000,723,audio/723_SN13_mid.wav,,237017,,68,audio-slider-response,13,
575,list3,,,,,,0.0-6.0-1.31,,,,,,,,,,,237532,,69,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.32,neutral,,8375,,5040,low,5000,340,audio/340_SN9_low.wav,,242584,,70,audio-slider-response,9,
575,list3,,,,,,0.0-6.0-1.32,,,,,,,,,,,243096,,71,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.33,neutral,,8934,,5320,mid,5000,340,audio/340_SN14_mid.wav,,248413,,72,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.33,,,,,,,,,,,248919,,73,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.34,neutral,,818,,4432,low,5000,246,audio/246_SN5_low.wav,,253358,,74,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.34,,,,,,,,,,,253863,,75,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.35,neutral,,1046,,3800,high,5000,246,audio/246_SN2_high.wav,,257660,,76,audio-slider-response,2,
575,list3,,,,,,0.0-6.0-1.35,,,,,,,,,,,258171,,77,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.36,neutral,,963,,3989,control,5000,246,audio/246_CN14.wav,,262160,,78,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.36,,,,,,,,,,,262666,,79,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.37,neutral,,8934,,4029,low,5000,340,audio/340_SN15_low.wav,,266691,,80,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.37,,,,,,,,,,,267192,,81,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.38,neutral,,8395,,4469,control,5000,340,audio/340_CN20.wav,,271666,,82,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.38,,,,,,,,,,,272168,,83,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.39,neutral,,9845,,4560,control,5000,723,audio/723_CN5.wav,,276736,,84,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.39,,,,,,,,,,,277244,,85,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.40,neutral,,9286,,3720,low,5000,340,audio/340_SN19_low.wav,,280967,,86,audio-slider-response,19,
575,list3,,,,,,0.0-6.0-1.40,,,,,,,,,,,281470,,87,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.41,neutral,,8954,,3739,control,5000,340,audio/340_CN1.wav,,285214,,88,audio-slider-response,1,
575,list3,,,,,,0.0-6.0-1.41,,,,,,,,,,,285718,,89,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.42,neutral,,8954,,3712,control,5000,340,audio/340_CN17.wav,,289430,,90,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.42,,,,,,,,,,,289938,,91,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.43,neutral,,7961,,5909,control,5000,723,audio/723_CN4.wav,,295850,,92,audio-slider-response,4,
575,list3,,,,,,0.0-6.0-1.43,,,,,,,,,,,296364,,93,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.44,neutral,,8851,,4291,control,5000,340,audio/340_CN14.wav,,300655,,94,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.44,,,,,,,,,,,301157,,95,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.45,neutral,,9265,,4040,control,5000,723,audio/723_CN1.wav,,305203,,96,audio-slider-response,1,
575,list3,,,,,,0.0-6.0-1.45,,,,,,,,,,,305717,,97,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.46,neutral,,9306,,3960,control,5000,340,audio/340_CN15.wav,,309688,,98,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.46,,,,,,,,,,,310192,,99,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.47,neutral,,8830,,6800,low,5000,723,audio/723_SN5_low.wav,,316998,,100,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.47,,,,,,,,,,,317513,,101,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.48,neutral,,507,,4368,mid,5000,246,audio/246_SN1_mid.wav,,321881,,102,audio-slider-response,1,
575,list3,,,,,,0.0-6.0-1.48,,,,,,,,,,,322392,,103,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.49,neutral,,714,,3949,high,5000,246,audio/246_SN17_high.wav,,326343,,104,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.49,,,,,,,,,,,326851,,105,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.50,neutral,,8706,,4171,control,5000,340,audio/340_CN16.wav,,331027,,106,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.50,,,,,,,,,,,331542,,107,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.51,neutral,,487,,3619,control,5000,246,audio/246_CN1.wav,,335160,,108,audio-slider-response,1,
575,list3,,,,,,0.0-6.0-1.51,,,,,,,,,,,335668,,109,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.52,neutral,,8582,,3899,control,5000,340,audio/340_CN21.wav,,339575,,110,audio-slider-response,21,
575,list3,,,,,,0.0-6.0-1.52,,,,,,,,,,,340079,,111,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.53,neutral,,8375,,3981,low,5000,723,audio/723_SN15_low.wav,,344066,,112,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.53,,,,,,,,,,,344572,,113,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.54,neutral,,9037,,3451,mid,5000,723,audio/723_SN3_mid.wav,,348020,,114,audio-slider-response,3,
575,list3,,,,,,0.0-6.0-1.54,,,,,,,,,,,348533,,115,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.55,neutral,,1480,,3501,high,5000,246,audio/246_SN4_high.wav,,352029,,116,audio-slider-response,4,
575,list3,,,,,,0.0-6.0-1.55,,,,,,,,,,,352543,,117,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.56,neutral,,8209,,4680,high,5000,340,audio/340_SN2_high.wav,,357222,,118,audio-slider-response,2,
575,list3,,,,,,0.0-6.0-1.56,,,,,,,,,,,357734,,119,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.57,neutral,,2122,,5509,mid,5000,246,audio/246_SN14_mid.wav,,363241,,120,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.57,,,,,,,,,,,363742,,121,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.58,neutral,,797,,5811,low,5000,246,audio/246_SN15_low.wav,,369554,,122,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.58,,,,,,,,,,,370067,,123,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.59,neutral,,8375,,5611,mid,5000,340,audio/340_SN7_mid.wav,,375675,,124,audio-slider-response,7,
575,list3,,,,,,0.0-6.0-1.59,,,,,,,,,,,376188,,125,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.60,neutral,,8789,,4459,mid,5000,340,audio/340_SN8_mid.wav,,380652,,126,audio-slider-response,8,
575,list3,,,,,,0.0-6.0-1.60,,,,,,,,,,,381163,,127,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.61,neutral,,1066,,5280,control,5000,246,audio/246_CN19.wav,,386442,,128,audio-slider-response,19,
575,list3,,,,,,0.0-6.0-1.61,,,,,,,,,,,386957,,129,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.62,neutral,,880,,4432,high,5000,246,audio/246_SN16_high.wav,,391395,,130,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.62,,,,,,,,,,,391900,,131,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.63,neutral,,8458,,4291,control,5000,340,audio/340_CN2.wav,,396195,,132,audio-slider-response,2,
575,list3,,,,,,0.0-6.0-1.63,,,,,,,,,,,396708,,133,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.64,neutral,,2536,,4000,control,5000,246,audio/246_CN8.wav,,400709,,134,audio-slider-response,8,
575,list3,,,,,,0.0-6.0-1.64,,,,,,,,,,,401218,,135,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.65,neutral,,2453,,5221,control,5000,246,audio/246_CN5.wav,,406430,,136,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.65,,,,,,,,,,,406935,,137,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.66,neutral,,6988,,7709,high,5000,723,audio/723_SN17_high.wav,,414641,,138,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.66,,,,,,,,,,,415150,,139,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.67,neutral,,7816,,5109,control,5000,340,audio/340_CN8.wav,,420260,,140,audio-slider-response,8,
575,list3,,,,,,0.0-6.0-1.67,,,,,,,,,,,420762,,141,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.68,neutral,,7961,,4152,low,5000,340,audio/340_SN18_low.wav,,424914,,142,audio-slider-response,18,
575,list3,,,,,,0.0-6.0-1.68,,,,,,,,,,,425418,,143,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.69,neutral,,942,,3509,mid,5000,246,audio/246_SN13_mid.wav,,428930,,144,audio-slider-response,13,
575,list3,,,,,,0.0-6.0-1.69,,,,,,,,,,,429444,,145,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.70,neutral,,8395,,3920,high,5000,723,audio/723_SN16_high.wav,,433361,,146,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.70,,,,,,,,,,,433875,,147,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.71,neutral,,8251,,4040,low,5000,340,audio/340_SN20_low.wav,,437914,,148,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.71,,,,,,,,,,,438416,,149,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.72,neutral,,7505,,3960,control,5000,723,audio/723_CN16.wav,,442369,,150,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.72,,,,,,,,,,,442873,,151,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.73,neutral,,2660,,5240,mid,5000,246,audio/246_SN7_mid.wav,,448113,,152,audio-slider-response,7,
575,list3,,,,,,0.0-6.0-1.73,,,,,,,,,,,448615,,153,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.74,neutral,,2847,,4149,control,5000,246,audio/246_CN13.wav,,452764,,154,audio-slider-response,13,
575,list3,,,,,,0.0-6.0-1.74,,,,,,,,,,,453276,,155,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.75,neutral,,1915,,3539,low,5000,246,audio/246_SN20_low.wav,,456812,,156,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.75,,,,,,,,,,,457329,,157,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.76,neutral,,2433,,3341,control,5000,246,audio/246_CN15.wav,,460676,,158,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.76,,,,,,,,,,,461181,,159,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.77,neutral,,7836,,5560,control,5000,723,audio/723_CN9.wav,,466740,,160,audio-slider-response,9,
575,list3,,,,,,0.0-6.0-1.77,,,,,,,,,,,467248,,161,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.78,neutral,,8023,,3829,mid,5000,340,audio/340_SN3_mid.wav,,471085,,162,audio-slider-response,3,
575,list3,,,,,,0.0-6.0-1.78,,,,,,,,,,,471593,,163,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.79,neutral,,1957,,4320,high,5000,246,audio/246_SN10_high.wav,,475916,,164,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.79,,,,,,,,,,,476418,,165,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.80,neutral,,7878,,4029,control,5000,723,audio/723_CN3.wav,,480435,,166,audio-slider-response,3,
575,list3,,,,,,0.0-6.0-1.80,,,,,,,,,,,480940,,167,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.81,neutral,,8168,,4291,control,5000,723,audio/723_CN21.wav,,485234,,168,audio-slider-response,21,
575,list3,,,,,,0.0-6.0-1.81,,,,,,,,,,,485748,,169,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.82,neutral,,1522,,4048,mid,5000,246,audio/246_SN3_mid.wav,,489802,,170,audio-slider-response,3,
575,list3,,,,,,0.0-6.0-1.82,,,,,,,,,,,490308,,171,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.83,neutral,,8230,,3480,low,5000,723,audio/723_SN20_low.wav,,493787,,172,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.83,,,,,,,,,,,494294,,173,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.84,neutral,,2101,,5589,high,5000,246,audio/246_SN21_high.wav,,499891,,174,audio-slider-response,21,
575,list3,,,,,,0.0-6.0-1.84,,,,,,,,,,,500393,,175,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.85,neutral,,2350,,3560,control,5000,246,audio/246_CN20.wav,,503951,,176,audio-slider-response,20,
575,list3,,,,,,0.0-6.0-1.85,,,,,,,,,,,504455,,177,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.86,neutral,,7961,,5240,control,5000,723,audio/723_CN15.wav,,509701,,178,audio-slider-response,15,
575,list3,,,,,,0.0-6.0-1.86,,,,,,,,,,,510213,,179,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.87,neutral,,7484,,4059,high,5000,340,audio/340_SN10_high.wav,,514278,,180,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.87,,,,,,,,,,,514788,,181,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.88,neutral,,7133,,3379,high,5000,340,audio/340_SN21_high.wav,,518171,,182,audio-slider-response,21,
575,list3,,,,,,0.0-6.0-1.88,,,,,,,,,,,518680,,183,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.89,neutral,,8520,,3451,control,5000,340,audio/340_CN10.wav,,522125,,184,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.89,,,,,,,,,,,522634,,185,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.90,neutral,,7422,,3920,control,5000,723,audio/723_CN13.wav,,526555,,186,audio-slider-response,13,
575,list3,,,,,,0.0-6.0-1.90,,,,,,,,,,,527069,,187,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.91,neutral,,8147,,4568,high,5000,723,audio/723_SN2_high.wav,,531637,,188,audio-slider-response,2,
575,list3,,,,,,0.0-6.0-1.91,,,,,,,,,,,532145,,189,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.92,neutral,,2453,,5219,low,5000,246,audio/246_SN18_low.wav,,537365,,190,audio-slider-response,18,
575,list3,,,,,,0.0-6.0-1.92,,,,,,,,,,,537869,,191,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.93,neutral,,7754,,4179,high,5000,723,audio/723_SN10_high.wav,,542053,,192,audio-slider-response,10,
575,list3,,,,,,0.0-6.0-1.93,,,,,,,,,,,542566,,193,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.94,neutral,,6822,,3931,high,5000,723,audio/723_SN21_high.wav,,546497,,194,audio-slider-response,21,
575,list3,,,,,,0.0-6.0-1.94,,,,,,,,,,,547002,,195,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.95,neutral,,901,,4072,control,5000,246,audio/246_CN9.wav,,551072,,196,audio-slider-response,9,
575,list3,,,,,,0.0-6.0-1.95,,,,,,,,,,,551583,,197,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.96,neutral,,7878,,4859,high,5000,723,audio/723_SN4_high.wav,,556446,,198,audio-slider-response,4,
575,list3,,,,,,0.0-6.0-1.96,,,,,,,,,,,556960,,199,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.97,neutral,,8292,,4792,control,5000,723,audio/723_CN2.wav,,561751,,200,audio-slider-response,2,
575,list3,,,,,,0.0-6.0-1.97,,,,,,,,,,,562253,,201,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.98,neutral,,8354,,3771,control,5000,340,audio/340_CN5.wav,,566026,,202,audio-slider-response,5,
575,list3,,,,,,0.0-6.0-1.98,,,,,,,,,,,566530,,203,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.99,neutral,,8458,,4691,control,5000,340,audio/340_CN19.wav,,571223,,204,audio-slider-response,19,
575,list3,,,,,,0.0-6.0-1.99,,,,,,,,,,,571738,,205,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.100,neutral,,8416,,4120,high,5000,340,audio/340_SN16_high.wav,,575861,,206,audio-slider-response,16,
575,list3,,,,,,0.0-6.0-1.100,,,,,,,,,,,576364,,207,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.101,neutral,,2246,,9512,low,5000,246,audio/246_SN9_low.wav,,585871,,208,audio-slider-response,9,
575,list3,,,,,,0.0-6.0-1.101,,,,,,,,,,,586382,,209,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.102,neutral,,7112,,4960,mid,5000,723,audio/723_SN14_mid.wav,,591344,,210,audio-slider-response,14,
575,list3,,,,,,0.0-6.0-1.102,,,,,,,,,,,591847,,211,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.103,neutral,,8106,,3160,control,5000,723,audio/723_CN17.wav,,594999,,212,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.103,,,,,,,,,,,595501,,213,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.104,neutral,,1273,,4520,mid,5000,246,audio/246_SN8_mid.wav,,600027,,214,audio-slider-response,8,
575,list3,,,,,,0.0-6.0-1.104,,,,,,,,,,,600543,,215,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.105,neutral,,569,,3971,control,5000,246,audio/246_CN17.wav,,604518,,216,audio-slider-response,17,
575,list3,,,,,,0.0-6.0-1.105,,,,,,,,,,,605021,,217,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.106,neutral,,9286,,5131,control,5000,723,audio/723_CN8.wav,,610153,,218,audio-slider-response,8,
575,list3,,,,,,0.0-6.0-1.106,,,,,,,,,,,610660,,219,html-keyboard-response,,
575,list3,,,,,,0.0-6.0-0.107,neutral,,1190,,4251,control,5000,246,audio/246_CN18.wav,,614912,,220,audio-slider-response,18,
575,list3,,,,,,0.0-6.0-1.107,,,,,,,,,,,615416,,221,html-keyboard-response,,
575,list3,,,,,,0.0-7.0,,,0,,12841,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,628259,,222,html-button-response,,
575,list3,,POSITIVE,,,,0.0-8.0-0.0,,,6967,,17479,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,645740,,223,html-slider-response,,
575,list3,,POSITIVE,,,,0.0-8.0-0.1,,,8209,,11808,,5000,,Some types of work are just not appropriate for women.<br><br>,,657549,,224,html-slider-response,,
575,list3,,NEGATIVE,,,,0.0-8.0-0.2,,,9596,,12940,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,670491,,225,html-slider-response,,
575,list3,,POSITIVE,,,,0.0-8.0-0.3,,,1832,,7038,,5000,,Mothers should work only if necessary.<br><br>,,677531,,226,html-slider-response,,
